session_id,user_id,start_time,duration_seconds,device_type,os,referrer,conversion_status
sess_fe7e505ddb,user_000402,2025-01-08T12:38:45,1384,tablet,Android,google_search,abandoned
sess_4c205e21a8,user_000052,2025-02-12T01:57:13,1436,mobile,Android,whatsapp,browsing
sess_a436fa23c0,user_000220,2025-02-20T16:42:22,2083,desktop,macOS,google_search,converted
sess_e54e789a0e,user_000039,2025-01-06T04:01:34,407,mobile,iOS,facebook,abandoned
sess_957c33b23b,user_000131,2025-02-01T06:34:42,3351,tablet,iPadOS,direct,abandoned
sess_3f7661b324,user_000207,2025-02-12T08:49:21,2544,tablet,iPadOS,word_of_mouth,converted
sess_b11f68605a,user_000375,2025-01-27T20:37:18,1495,mobile,Android,facebook,browsing
sess_dcd670aee8,user_000285,2025-01-30T10:24:36,1200,mobile,iOS,direct,abandoned
sess_0b4854cc97,user_000326,2025-02-16T18:29:39,3053,tablet,iPadOS,facebook,abandoned
sess_b12532858a,user_000137,2025-01-07T22:22:59,3211,desktop,Windows,whatsapp,converted
sess_5e88a1c80b,user_000023,2025-02-19T08:27:45,2956,mobile,Android,word_of_mouth,converted
sess_c184094cbf,user_000135,2025-02-20T02:12:02,2560,tablet,Android,facebook,browsing
sess_089daacb20,user_000375,2025-01-05T21:25:29,3139,mobile,Android,whatsapp,abandoned
sess_f554212edf,user_000372,2025-03-13T05:24:38,3070,desktop,macOS,instagram,browsing
sess_27635ad4e8,user_000374,2025-01-29T02:27:19,2841,desktop,macOS,facebook,converted
sess_18ea62f9ab,user_000081,2025-01-26T10:55:42,2751,mobile,Android,google_search,abandoned
sess_9657998149,user_000354,2025-02-28T17:24:25,3293,tablet,iPadOS,google_search,converted
sess_4e31d22915,user_000105,2025-01-11T05:40:18,3446,mobile,Android,facebook,browsing
sess_3925d52ab5,user_000070,2025-03-09T09:36:25,786,tablet,iPadOS,direct,converted
sess_2114d97489,user_000332,2025-02-06T21:02:59,2921,tablet,Android,facebook,converted
sess_42b9c821ac,user_000437,2025-01-22T18:32:50,127,mobile,iOS,whatsapp,browsing
sess_b8d80c37e7,user_000334,2025-02-25T12:27:53,2144,tablet,Android,word_of_mouth,browsing
sess_5e03396e2e,user_000275,2025-01-23T13:13:17,1123,tablet,Android,facebook,browsing
sess_486919f867,user_000244,2025-03-04T01:50:14,1084,mobile,Android,word_of_mouth,browsing
sess_48764ff28c,user_000346,2025-03-12T18:27:29,2870,desktop,Windows,whatsapp,browsing
sess_abaecb9cde,user_000420,2025-02-24T10:45:27,596,desktop,Linux,direct,converted
sess_c4549732a8,user_000038,2025-01-04T06:17:58,768,desktop,Windows,instagram,converted
sess_88eba6b1ce,user_000203,2025-03-05T22:27:33,1775,desktop,Linux,instagram,browsing
sess_43eae89f49,user_000148,2025-03-20T22:46:58,1396,mobile,iOS,whatsapp,abandoned
sess_c5b0b0da58,user_000065,2025-03-30T06:40:02,775,desktop,Linux,facebook,converted
sess_ea3467b8f8,user_000207,2025-03-15T06:45:00,2037,tablet,Android,direct,browsing
sess_7d7ab8e463,user_000170,2025-01-02T21:02:28,2785,desktop,Linux,instagram,abandoned
sess_c81a522e30,user_000376,2025-01-05T11:37:29,1494,tablet,Android,google_search,abandoned
sess_a23c526e3f,user_000203,2025-01-20T12:19:17,2701,mobile,Android,sms_campaign,browsing
sess_2b1c9733da,user_000243,2025-01-19T20:22:51,3300,mobile,iOS,sms_campaign,abandoned
sess_3be42a634d,user_000176,2025-03-21T06:57:34,1628,mobile,Android,google_search,browsing
sess_9f6586c0d1,user_000168,2025-03-09T10:21:31,3420,tablet,iPadOS,whatsapp,abandoned
sess_b07bcf8f28,user_000105,2025-03-28T23:33:28,747,tablet,Android,word_of_mouth,browsing
sess_3d7ed18221,user_000043,2025-01-15T23:08:55,605,tablet,iPadOS,facebook,browsing
sess_71b279cbdd,user_000310,2025-03-15T01:02:11,3281,mobile,iOS,google_search,abandoned
sess_2ecb15d990,user_000294,2025-01-12T08:49:25,2056,tablet,Android,instagram,converted
sess_cecb2daf75,user_000350,2025-02-26T02:07:40,2352,mobile,iOS,google_search,browsing
sess_f6e30e87d7,user_000139,2025-02-25T06:30:18,3051,desktop,Windows,instagram,converted
sess_32506e211f,user_000241,2025-02-04T08:06:56,650,mobile,iOS,sms_campaign,converted
sess_c5a11b0648,user_000329,2025-02-01T06:51:50,3364,desktop,macOS,facebook,converted
sess_bcda036160,user_000366,2025-01-24T08:01:37,1429,tablet,iPadOS,facebook,browsing
sess_d3bc94f536,user_000356,2025-03-21T12:26:01,1676,mobile,iOS,word_of_mouth,converted
sess_ba096442f9,user_000485,2025-01-03T21:37:10,1079,tablet,iPadOS,whatsapp,browsing
sess_1d41e8a5f5,user_000339,2025-02-26T07:15:48,3495,desktop,Linux,facebook,browsing
sess_8d7254ba0c,user_000083,2025-02-04T03:09:21,818,desktop,macOS,google_search,converted
sess_aba9650e73,user_000311,2025-02-23T03:47:09,1903,mobile,Android,word_of_mouth,converted
sess_65405e288e,user_000396,2025-03-11T14:53:54,1839,desktop,Linux,direct,browsing
sess_27c922efa3,user_000058,2025-03-02T14:10:08,146,desktop,macOS,whatsapp,converted
sess_a7efe41536,user_000421,2025-01-08T16:31:42,3046,mobile,Android,google_search,abandoned
sess_a448e7a87a,user_000391,2025-01-15T18:35:16,3559,desktop,Linux,whatsapp,browsing
sess_72e2639d4a,user_000481,2025-03-21T04:49:44,2915,desktop,Windows,facebook,abandoned
sess_8b7c94db9b,user_000394,2025-03-20T22:27:25,333,mobile,Android,google_search,converted
sess_4325f16674,user_000384,2025-03-27T22:20:02,2037,mobile,Android,whatsapp,converted
sess_bc56db5338,user_000090,2025-01-13T19:57:22,721,desktop,Linux,google_search,browsing
sess_20e80c4545,user_000328,2025-01-14T22:56:17,327,tablet,iPadOS,instagram,browsing
sess_77f159b40b,user_000214,2025-02-20T12:09:21,2594,tablet,iPadOS,direct,browsing
sess_5beb5a25bc,user_000447,2025-01-11T17:54:40,959,desktop,Windows,sms_campaign,converted
sess_3a1975254e,user_000372,2025-02-09T22:33:47,1042,tablet,iPadOS,word_of_mouth,abandoned
sess_4276de3a0e,user_000454,2025-01-16T03:53:24,2278,mobile,iOS,direct,converted
sess_6effd565f1,user_000350,2025-03-04T04:30:08,3348,tablet,Android,word_of_mouth,browsing
sess_42baae26ef,user_000289,2025-01-21T23:42:12,965,desktop,Linux,google_search,abandoned
sess_4167ebe6db,user_000049,2025-01-31T07:36:59,1624,desktop,Linux,word_of_mouth,converted
sess_93ed41b47f,user_000419,2025-02-13T11:57:00,2207,desktop,Linux,google_search,browsing
sess_c114752da6,user_000487,2025-03-21T10:57:31,145,desktop,macOS,whatsapp,converted
sess_ad66a12a99,user_000380,2025-01-23T21:41:03,1475,desktop,Linux,whatsapp,abandoned
sess_8f72f0de9e,user_000262,2025-01-07T22:07:49,92,tablet,Android,instagram,browsing
sess_b8399e38c9,user_000367,2025-03-19T16:12:14,1774,desktop,Linux,facebook,converted
sess_4841a8c294,user_000433,2025-02-20T07:39:34,3317,tablet,Android,google_search,abandoned
sess_ed3a2ed061,user_000316,2025-02-13T17:46:58,3198,desktop,Windows,sms_campaign,converted
sess_46e15ff03c,user_000111,2025-02-13T21:30:08,385,desktop,Windows,facebook,browsing
sess_af5778a8ea,user_000469,2025-03-02T02:24:12,645,tablet,iPadOS,word_of_mouth,converted
sess_521cdf55ba,user_000359,2025-02-25T05:34:44,3385,tablet,iPadOS,facebook,abandoned
sess_44351d16e9,user_000309,2025-01-16T02:08:32,2265,mobile,iOS,whatsapp,converted
sess_798a1fc8ea,user_000310,2025-01-29T00:22:17,1554,desktop,Windows,facebook,browsing
sess_769aea0852,user_000372,2025-03-19T10:13:31,640,tablet,Android,facebook,browsing
sess_17bc8b0a5f,user_000298,2025-01-13T16:17:50,2136,tablet,iPadOS,word_of_mouth,converted
sess_206f859283,user_000154,2025-01-15T00:20:05,1486,mobile,Android,sms_campaign,abandoned
sess_fe0c6aee65,user_000494,2025-03-28T11:20:43,1324,mobile,iOS,whatsapp,converted
sess_47d1769ab6,user_000163,2025-03-28T03:56:55,682,tablet,iPadOS,direct,abandoned
sess_108ebbbbbd,user_000114,2025-01-16T15:18:21,737,tablet,Android,google_search,converted
sess_daf0bb3679,user_000277,2025-01-14T12:48:58,872,desktop,Windows,facebook,abandoned
sess_d8b76a8916,user_000414,2025-03-11T06:04:30,1306,tablet,iPadOS,sms_campaign,abandoned
sess_d4dbb931d4,user_000383,2025-02-27T22:01:40,3352,tablet,Android,word_of_mouth,converted
sess_cd79144ef9,user_000282,2025-02-03T02:37:36,2753,mobile,iOS,google_search,abandoned
sess_4ab398f75a,user_000222,2025-01-12T00:00:47,2638,mobile,iOS,whatsapp,converted
sess_12f4924a05,user_000407,2025-01-18T22:54:59,2766,mobile,Android,sms_campaign,converted
sess_2ccda3a768,user_000119,2025-03-28T13:18:52,2965,desktop,macOS,google_search,browsing
sess_83b15c0fcb,user_000319,2025-01-27T10:51:24,2334,mobile,Android,sms_campaign,browsing
sess_5a70c26723,user_000153,2025-01-02T05:02:29,2073,desktop,macOS,direct,abandoned
sess_add91519d1,user_000334,2025-01-09T06:38:17,2440,desktop,Linux,whatsapp,converted
sess_d24c4661d4,user_000081,2025-02-06T20:53:25,1504,desktop,Linux,sms_campaign,browsing
sess_bd91823e5e,user_000396,2025-03-23T05:23:51,1151,tablet,iPadOS,google_search,browsing
sess_45b7e8dfb8,user_000177,2025-03-15T07:06:43,3426,tablet,Android,instagram,converted
sess_e9ae06b839,user_000387,2025-03-23T21:56:33,799,desktop,macOS,whatsapp,converted
sess_d0b23b5393,user_000090,2025-02-09T04:26:30,1530,tablet,Android,google_search,abandoned
sess_c7e4d26c0a,user_000243,2025-03-20T04:05:07,3292,tablet,iPadOS,direct,converted
sess_033b1253e6,user_000198,2025-02-12T15:34:52,956,mobile,iOS,instagram,abandoned
sess_faac1a26b3,user_000271,2025-01-17T18:53:52,911,tablet,iPadOS,facebook,browsing
sess_ae9467dca0,user_000153,2025-01-30T03:16:38,3258,desktop,Linux,instagram,abandoned
sess_80138b7cc7,user_000227,2025-02-25T16:13:15,603,tablet,Android,whatsapp,abandoned
sess_57a73fa702,user_000033,2025-02-14T14:34:37,1359,mobile,iOS,facebook,converted
sess_7ec28cf76b,user_000434,2025-02-09T04:02:44,1513,desktop,Windows,direct,abandoned
sess_1ade56b038,user_000227,2025-03-27T14:36:30,1274,mobile,Android,direct,abandoned
sess_fe01199d98,user_000276,2025-01-05T05:25:05,2067,mobile,iOS,google_search,abandoned
sess_476106c6ff,user_000395,2025-01-13T16:38:46,949,tablet,iPadOS,facebook,browsing
sess_27dadc9cf6,user_000379,2025-03-27T16:08:07,154,mobile,Android,google_search,abandoned
sess_f455f441b6,user_000354,2025-01-20T01:50:26,3562,mobile,Android,whatsapp,browsing
sess_c8270791dd,user_000030,2025-01-26T00:50:33,1302,tablet,iPadOS,facebook,abandoned
sess_88c1c0adac,user_000329,2025-03-19T21:18:22,1946,desktop,Linux,sms_campaign,converted
sess_80f1acda02,user_000389,2025-03-18T05:49:15,2081,mobile,iOS,whatsapp,converted
sess_ceef13d3e7,user_000017,2025-03-28T18:23:08,2912,tablet,Android,facebook,converted
sess_a5e14d7a7b,user_000442,2025-01-09T08:50:55,787,desktop,Windows,whatsapp,abandoned
sess_2e5f4e3fb3,user_000393,2025-02-02T06:01:13,1631,tablet,Android,facebook,converted
sess_e7907e290b,user_000331,2025-02-19T22:19:06,1737,mobile,Android,sms_campaign,converted
sess_5bac3fae46,user_000200,2025-03-30T19:40:40,3114,mobile,iOS,direct,converted
sess_d33963306d,user_000367,2025-02-23T17:54:13,2865,desktop,Linux,word_of_mouth,browsing
sess_38ed6fcf40,user_000108,2025-02-23T11:49:19,2639,tablet,Android,instagram,abandoned
sess_db52211dda,user_000327,2025-03-22T20:17:44,2291,desktop,macOS,sms_campaign,browsing
sess_4e5ceeb82c,user_000329,2025-01-13T21:19:53,491,tablet,iPadOS,facebook,browsing
sess_bd1b3419a4,user_000496,2025-02-26T07:17:07,962,mobile,iOS,google_search,converted
sess_b02297754e,user_000090,2025-01-14T07:32:33,458,mobile,iOS,word_of_mouth,converted
sess_ec66cdbf91,user_000252,2025-01-17T16:38:36,293,desktop,Windows,google_search,abandoned
sess_2238a6aca2,user_000196,2025-01-29T11:48:39,1695,tablet,iPadOS,whatsapp,converted
sess_88f8e3fe53,user_000401,2025-03-03T00:00:26,2949,mobile,Android,sms_campaign,abandoned
sess_a7e2a17f51,user_000101,2025-03-02T14:33:50,1743,tablet,Android,word_of_mouth,abandoned
sess_326630b672,user_000453,2025-02-11T16:46:26,3077,tablet,iPadOS,sms_campaign,abandoned
sess_69cf70b2a1,user_000346,2025-02-10T10:30:02,1350,desktop,Windows,google_search,converted
sess_1eeb86e5a3,user_000396,2025-03-11T17:49:51,952,mobile,iOS,direct,browsing
sess_20e55ac1ca,user_000499,2025-01-11T06:05:23,713,desktop,Linux,google_search,converted
sess_1b82015f23,user_000235,2025-01-08T04:58:17,1645,desktop,macOS,direct,abandoned
sess_1595f58cde,user_000484,2025-02-26T10:26:08,1597,mobile,iOS,word_of_mouth,abandoned
sess_fa93d05e23,user_000044,2025-03-14T11:45:14,3314,mobile,Android,direct,converted
sess_d637fb0e5c,user_000497,2025-03-06T12:03:15,3411,mobile,iOS,google_search,abandoned
sess_cd713b0cba,user_000238,2025-03-10T01:16:42,1214,mobile,iOS,direct,abandoned
sess_1253d4297d,user_000014,2025-03-16T00:34:42,3226,tablet,iPadOS,word_of_mouth,browsing
sess_f6bb20b238,user_000400,2025-03-20T04:30:24,684,mobile,Android,google_search,browsing
sess_a86f550bcf,user_000238,2025-03-28T11:47:33,2417,desktop,macOS,google_search,abandoned
sess_c73003295d,user_000439,2025-02-18T11:57:23,507,tablet,iPadOS,facebook,converted
sess_c870bb8088,user_000395,2025-03-17T07:22:18,1923,tablet,iPadOS,direct,converted
sess_0096922106,user_000061,2025-02-05T23:14:21,1788,tablet,iPadOS,instagram,abandoned
sess_00058031aa,user_000169,2025-03-29T20:02:21,880,mobile,iOS,google_search,browsing
sess_1f5ca99bba,user_000139,2025-01-14T03:48:11,2675,mobile,iOS,word_of_mouth,abandoned
sess_b36518ee06,user_000186,2025-02-28T15:07:06,2555,tablet,iPadOS,google_search,converted
sess_b63be9c667,user_000007,2025-03-13T21:51:42,1978,tablet,Android,word_of_mouth,converted
sess_ba69e24b40,user_000196,2025-01-08T23:19:37,223,mobile,iOS,word_of_mouth,converted
sess_3223b40ac0,user_000268,2025-02-21T23:00:23,936,tablet,iPadOS,word_of_mouth,converted
sess_ec8b8abb2d,user_000179,2025-01-16T13:00:31,2018,mobile,iOS,instagram,browsing
sess_72c546f811,user_000091,2025-03-09T01:09:43,1171,desktop,macOS,whatsapp,converted
sess_250c387692,user_000262,2025-01-17T23:30:03,287,tablet,iPadOS,direct,abandoned
sess_e48ee7b6b0,user_000372,2025-01-19T03:24:56,3293,desktop,Linux,whatsapp,abandoned
sess_55e644066d,user_000273,2025-01-21T01:07:43,114,tablet,iPadOS,facebook,converted
sess_c7c3474c6e,user_000290,2025-02-22T12:32:16,2187,desktop,Windows,direct,browsing
sess_ce2b949445,user_000377,2025-01-04T08:15:44,2543,desktop,Linux,google_search,abandoned
sess_6fc6fd392f,user_000367,2025-02-24T00:31:40,2732,tablet,Android,word_of_mouth,converted
sess_069a759790,user_000419,2025-02-02T21:14:57,1087,desktop,macOS,direct,converted
sess_574eb8f7b1,user_000297,2025-03-16T14:08:32,885,mobile,Android,sms_campaign,abandoned
sess_080717f3f7,user_000467,2025-03-05T04:15:04,3341,desktop,macOS,google_search,converted
sess_d195c502fa,user_000100,2025-01-13T22:48:24,1062,mobile,Android,google_search,browsing
sess_22b093e7ae,user_000184,2025-03-13T05:52:28,952,tablet,iPadOS,facebook,browsing
sess_07d5c247a7,user_000263,2025-01-19T07:59:22,1685,tablet,iPadOS,word_of_mouth,abandoned
sess_4e4b65f81e,user_000494,2025-02-05T01:46:43,3111,mobile,Android,word_of_mouth,converted
sess_89574bd41a,user_000448,2025-01-18T20:12:28,973,desktop,Windows,facebook,browsing
sess_0a977b9b7f,user_000018,2025-02-27T08:32:23,1106,desktop,Linux,google_search,browsing
sess_dbb61c8336,user_000126,2025-03-14T07:41:02,2703,mobile,iOS,instagram,browsing
sess_86aa51695b,user_000253,2025-03-13T05:50:27,2749,desktop,Windows,direct,abandoned
sess_58a2ad7467,user_000390,2025-02-09T06:39:03,1645,mobile,iOS,google_search,browsing
sess_edb63b80fe,user_000222,2025-01-01T18:08:39,2321,desktop,macOS,google_search,converted
sess_3bff7cfe3a,user_000013,2025-02-16T20:49:53,1823,mobile,Android,sms_campaign,converted
sess_6d66aaf7e9,user_000306,2025-02-23T03:53:10,2739,desktop,macOS,facebook,converted
sess_776d643a85,user_000215,2025-01-06T05:55:05,1243,mobile,Android,whatsapp,abandoned
sess_62f9768987,user_000270,2025-02-22T23:48:09,64,desktop,Windows,google_search,abandoned
sess_f84540ddf9,user_000157,2025-01-03T22:16:47,806,desktop,macOS,whatsapp,browsing
sess_7e30daacba,user_000014,2025-01-27T02:24:33,1476,desktop,Linux,direct,abandoned
sess_944ca6ce44,user_000192,2025-03-26T01:53:25,280,desktop,Linux,facebook,browsing
sess_9453744809,user_000277,2025-02-17T11:40:34,1990,mobile,iOS,word_of_mouth,converted
sess_f7adc0432f,user_000100,2025-01-09T14:02:07,1835,desktop,Windows,word_of_mouth,browsing
sess_69f777c7af,user_000249,2025-01-18T06:37:16,1565,tablet,iPadOS,instagram,converted
sess_3f0792de82,user_000181,2025-02-01T09:18:28,2884,desktop,macOS,word_of_mouth,browsing
sess_db33bd0b58,user_000214,2025-01-14T10:50:43,1271,desktop,Windows,word_of_mouth,abandoned
sess_2101ecd162,user_000299,2025-01-07T19:31:38,87,desktop,Windows,whatsapp,browsing
sess_5153d883b1,user_000086,2025-01-25T08:17:53,784,mobile,iOS,sms_campaign,abandoned
sess_25041aa5d9,user_000089,2025-03-18T15:16:01,2051,desktop,Linux,word_of_mouth,abandoned
sess_7fed5e9e36,user_000301,2025-03-06T21:22:26,3538,tablet,iPadOS,facebook,browsing
sess_d8fb9cf239,user_000456,2025-01-05T11:06:13,2531,tablet,Android,facebook,abandoned
sess_161b9b9830,user_000412,2025-03-05T23:18:32,1266,desktop,macOS,instagram,browsing
sess_78ac161e00,user_000272,2025-01-08T00:23:15,731,mobile,Android,facebook,abandoned
sess_16871980fb,user_000029,2025-02-19T14:59:27,465,desktop,Windows,direct,abandoned
sess_ef3e4b4e70,user_000271,2025-01-09T18:34:26,3477,desktop,Linux,direct,abandoned
sess_edeaee22ae,user_000444,2025-01-10T00:48:38,1305,desktop,Windows,instagram,converted
sess_49c4adfd52,user_000376,2025-03-20T11:00:52,3355,mobile,Android,google_search,abandoned
sess_c94661f285,user_000355,2025-02-26T18:06:07,2850,mobile,Android,whatsapp,converted
sess_0e6356e921,user_000054,2025-02-22T17:47:12,2325,tablet,iPadOS,facebook,browsing
sess_2f279887f7,user_000098,2025-01-10T02:42:31,3262,mobile,Android,word_of_mouth,converted
sess_1ccc4bb854,user_000357,2025-03-27T02:51:42,813,tablet,Android,google_search,abandoned
sess_86d922eec7,user_000403,2025-03-22T04:45:55,2882,mobile,iOS,instagram,converted
sess_6ae69c5bde,user_000470,2025-03-25T23:53:14,3322,desktop,Windows,whatsapp,converted
sess_d0265468f3,user_000354,2025-03-25T18:03:30,2165,mobile,iOS,google_search,abandoned
sess_ce7de549ad,user_000279,2025-03-27T10:41:29,699,mobile,iOS,word_of_mouth,abandoned
sess_cfdd65567d,user_000283,2025-01-11T04:52:32,474,tablet,Android,sms_campaign,converted
sess_f738f785fe,user_000462,2025-01-29T20:17:20,77,tablet,Android,sms_campaign,converted
sess_7cbc7e310f,user_000181,2025-02-16T04:03:51,360,tablet,iPadOS,instagram,browsing
sess_c68fd20ba9,user_000415,2025-01-22T12:34:00,3536,tablet,Android,word_of_mouth,converted
sess_3a5327848e,user_000426,2025-03-29T00:45:55,2940,tablet,Android,sms_campaign,abandoned
sess_bda45c96b1,user_000216,2025-02-18T03:50:35,1604,desktop,macOS,word_of_mouth,converted
sess_b87a98219b,user_000347,2025-01-28T13:03:22,3015,desktop,Linux,word_of_mouth,browsing
sess_e71a5280b2,user_000316,2025-02-24T10:10:18,846,desktop,macOS,whatsapp,abandoned
sess_d1e30cb448,user_000336,2025-01-21T13:12:51,1384,desktop,macOS,word_of_mouth,browsing
sess_630d9b1eeb,user_000051,2025-01-15T01:39:15,3304,tablet,iPadOS,facebook,abandoned
sess_8276c62e68,user_000066,2025-02-23T04:46:55,241,tablet,iPadOS,word_of_mouth,abandoned
sess_5f3f79cb20,user_000104,2025-02-05T04:44:24,1394,tablet,Android,instagram,browsing
sess_96d91abde0,user_000141,2025-03-25T12:04:17,1116,mobile,Android,whatsapp,converted
sess_8c17b26906,user_000245,2025-01-29T18:15:52,2172,mobile,iOS,word_of_mouth,converted
sess_7cf1a698ca,user_000105,2025-01-05T01:39:43,2937,tablet,iPadOS,google_search,converted
sess_1f0e1cd423,user_000157,2025-02-17T12:21:18,154,mobile,iOS,facebook,browsing
sess_9c7126576f,user_000262,2025-03-22T06:12:27,3112,mobile,iOS,facebook,converted
sess_234249d686,user_000118,2025-03-28T10:39:25,1391,mobile,Android,word_of_mouth,browsing
sess_4f990a26b9,user_000184,2025-02-10T17:48:18,2995,tablet,iPadOS,google_search,browsing
sess_358fe7e296,user_000266,2025-03-22T23:51:08,592,desktop,macOS,sms_campaign,abandoned
sess_d8e7ab9466,user_000339,2025-02-20T02:42:10,1118,tablet,Android,google_search,converted
sess_4ea41d5537,user_000011,2025-02-06T13:58:38,3279,tablet,iPadOS,instagram,converted
sess_67ee1ae251,user_000079,2025-03-01T08:38:26,1857,desktop,Windows,direct,browsing
sess_90f8ab5238,user_000122,2025-01-25T02:58:31,2730,desktop,Linux,facebook,abandoned
sess_d2417cff34,user_000489,2025-03-25T08:42:11,2175,desktop,Linux,facebook,abandoned
sess_75cec74a5f,user_000095,2025-02-19T05:00:59,2166,tablet,Android,sms_campaign,converted
sess_da8ee34a13,user_000036,2025-03-04T03:37:24,771,tablet,Android,whatsapp,converted
sess_6c4efa49f6,user_000393,2025-02-12T02:23:06,2671,tablet,Android,whatsapp,converted
sess_de544e03ee,user_000423,2025-03-09T17:51:38,3112,mobile,Android,whatsapp,abandoned
sess_26e21f32f4,user_000150,2025-03-27T07:00:58,2321,mobile,iOS,word_of_mouth,converted
sess_a3f6288acb,user_000411,2025-03-04T22:34:04,3231,tablet,Android,whatsapp,browsing
sess_8af83651d4,user_000449,2025-03-18T03:38:33,1328,tablet,Android,whatsapp,browsing
sess_c6e03c8723,user_000056,2025-01-05T06:24:08,1226,desktop,Windows,whatsapp,browsing
sess_517d22c04b,user_000153,2025-03-20T05:01:19,1836,mobile,iOS,google_search,browsing
sess_49f1390963,user_000122,2025-02-14T10:52:17,1883,mobile,iOS,sms_campaign,converted
sess_d4f523cb76,user_000163,2025-03-25T07:23:09,2437,mobile,iOS,google_search,browsing
sess_d0c187b976,user_000341,2025-03-16T10:44:14,2427,desktop,macOS,facebook,converted
sess_b8349fb285,user_000308,2025-02-07T07:48:42,2812,desktop,Linux,google_search,browsing
sess_45fd9f737f,user_000152,2025-01-13T06:42:39,448,desktop,Linux,word_of_mouth,converted
sess_f04997c04a,user_000048,2025-02-17T06:35:02,285,mobile,iOS,direct,abandoned
sess_40df7483dd,user_000414,2025-01-14T15:55:20,1188,mobile,iOS,sms_campaign,browsing
sess_2bd39d6439,user_000018,2025-01-05T08:24:31,2227,desktop,Linux,direct,browsing
sess_8a98e5adb8,user_000062,2025-02-19T19:53:38,1776,desktop,Windows,google_search,converted
sess_6ac71f827c,user_000328,2025-02-07T22:59:43,2382,mobile,Android,word_of_mouth,converted
sess_10fde9b86d,user_000057,2025-01-30T00:34:44,1520,mobile,iOS,word_of_mouth,abandoned
sess_eafa94f35d,user_000338,2025-03-06T01:52:46,3447,tablet,Android,sms_campaign,abandoned
sess_d0c34667f7,user_000197,2025-01-04T18:41:08,3322,mobile,iOS,instagram,browsing
sess_23cf240675,user_000153,2025-03-09T09:28:56,386,mobile,iOS,whatsapp,abandoned
sess_5c5d315f4e,user_000413,2025-03-28T23:56:25,2634,mobile,iOS,whatsapp,abandoned
sess_feab62838a,user_000053,2025-02-20T03:40:11,2459,mobile,iOS,direct,converted
sess_508b17d134,user_000337,2025-03-21T15:10:49,2488,desktop,Linux,instagram,browsing
sess_f03e80da97,user_000020,2025-03-20T09:39:12,2044,desktop,macOS,google_search,browsing
sess_aa47ea97cc,user_000458,2025-03-02T11:18:03,1664,desktop,Linux,google_search,abandoned
sess_bd33771988,user_000426,2025-03-27T17:40:50,2489,desktop,macOS,whatsapp,abandoned
sess_ae5467233b,user_000131,2025-03-26T08:31:11,118,mobile,iOS,instagram,converted
sess_cf4b1253bb,user_000263,2025-03-20T19:34:53,1238,tablet,Android,direct,browsing
sess_7ad1541520,user_000333,2025-01-21T17:44:17,3319,desktop,Linux,sms_campaign,converted
sess_5d1c064c00,user_000068,2025-03-08T10:30:20,2054,tablet,Android,direct,converted
sess_390d4e4e77,user_000072,2025-01-04T02:32:18,1582,desktop,Windows,word_of_mouth,converted
sess_70657520dd,user_000305,2025-01-26T13:10:16,1830,mobile,Android,google_search,abandoned
sess_42773a15b4,user_000181,2025-01-27T05:58:11,3327,mobile,iOS,google_search,browsing
sess_23a93880f8,user_000099,2025-01-15T15:30:04,1057,desktop,Linux,word_of_mouth,abandoned
sess_745c9b8240,user_000350,2025-02-27T22:53:40,2422,desktop,Linux,word_of_mouth,browsing
sess_20008fde0e,user_000008,2025-02-18T12:47:24,2758,tablet,iPadOS,sms_campaign,browsing
sess_15867ef508,user_000495,2025-03-10T15:04:40,1610,desktop,macOS,facebook,abandoned
sess_0c62bc36a5,user_000155,2025-03-19T11:29:06,964,tablet,Android,word_of_mouth,browsing
sess_0f7cf01a8e,user_000470,2025-01-18T07:02:41,2763,desktop,Linux,sms_campaign,abandoned
sess_2446067a06,user_000471,2025-03-08T23:15:20,404,mobile,iOS,whatsapp,converted
sess_4ee743bd79,user_000262,2025-02-06T00:28:48,1361,tablet,Android,sms_campaign,converted
sess_9887af623b,user_000080,2025-03-12T00:34:56,3146,mobile,iOS,whatsapp,browsing
sess_02429706be,user_000000,2025-02-01T21:45:05,2561,desktop,Linux,whatsapp,browsing
sess_3fe56bb1e5,user_000340,2025-01-11T07:14:36,2495,tablet,iPadOS,instagram,converted
sess_dea2ea820a,user_000280,2025-01-19T07:02:42,2648,mobile,Android,facebook,browsing
sess_573ee7864d,user_000237,2025-03-21T09:02:50,3368,tablet,Android,instagram,converted
sess_80a71a265c,user_000093,2025-03-22T03:18:45,308,tablet,iPadOS,whatsapp,abandoned
sess_bf3d7f4066,user_000174,2025-03-06T10:37:51,3100,desktop,macOS,sms_campaign,converted
